"","date","month","weekday","time","flow","holiday"
"551",2019-01-23,"01","Mittwoch","22",380,0
"552",2019-01-23,"01","Mittwoch","23",214,0
"553",2019-01-24,"01","Donnerstag","00",97,0
"554",2019-01-24,"01","Donnerstag","01",48,0
"555",2019-01-24,"01","Donnerstag","02",22,0
"556",2019-01-24,"01","Donnerstag","03",17,0
"557",2019-01-24,"01","Donnerstag","04",35,0
"558",2019-01-24,"01","Donnerstag","05",210,0
"559",2019-01-24,"01","Donnerstag","06",958,0
"560",2019-01-24,"01","Donnerstag","07",1290,0
"561",2019-01-24,"01","Donnerstag","08",1296,0
"562",2019-01-24,"01","Donnerstag","09",813,0
"563",2019-01-24,"01","Donnerstag","10",741,0
"564",2019-01-24,"01","Donnerstag","11",792,0
"565",2019-01-24,"01","Donnerstag","12",705,0
"566",2019-01-24,"01","Donnerstag","13",824,0
"567",2019-01-24,"01","Donnerstag","14",789,0
"568",2019-01-24,"01","Donnerstag","15",865,0
"569",2019-01-24,"01","Donnerstag","16",1041,0
"570",2019-01-24,"01","Donnerstag","17",1277,0
"571",2019-01-24,"01","Donnerstag","18",1111,0
"572",2019-01-24,"01","Donnerstag","19",663,0
"573",2019-01-24,"01","Donnerstag","20",438,0
"574",2019-01-24,"01","Donnerstag","21",427,0
"575",2019-01-24,"01","Donnerstag","22",402,0
"576",2019-01-24,"01","Donnerstag","23",247,0
"577",2019-01-25,"01","Freitag","00",124,0
"578",2019-01-25,"01","Freitag","01",59,0
"579",2019-01-25,"01","Freitag","02",36,0
"580",2019-01-25,"01","Freitag","03",37,0
"581",2019-01-25,"01","Freitag","04",67,0
"582",2019-01-25,"01","Freitag","05",203,0
"583",2019-01-25,"01","Freitag","06",841,0
"584",2019-01-25,"01","Freitag","07",1165,0
"585",2019-01-25,"01","Freitag","08",1190,0
"586",2019-01-25,"01","Freitag","09",836,0
"587",2019-01-25,"01","Freitag","10",760,0
"588",2019-01-25,"01","Freitag","11",829,0
"589",2019-01-25,"01","Freitag","12",765,0
"590",2019-01-25,"01","Freitag","13",859,0
"591",2019-01-25,"01","Freitag","14",867,0
"592",2019-01-25,"01","Freitag","15",1019,0
"593",2019-01-25,"01","Freitag","16",1130,0
"594",2019-01-25,"01","Freitag","17",1242,0
"595",2019-01-25,"01","Freitag","18",1205,0
"596",2019-01-25,"01","Freitag","19",696,0
"597",2019-01-25,"01","Freitag","20",441,0
"598",2019-01-25,"01","Freitag","21",377,0
"599",2019-01-25,"01","Freitag","22",411,0
"600",2019-01-25,"01","Freitag","23",398,0
"601",2019-01-26,"01","Samstag","00",225,0
"602",2019-01-26,"01","Samstag","01",155,0
"603",2019-01-26,"01","Samstag","02",102,0
"604",2019-01-26,"01","Samstag","03",79,0
"605",2019-01-26,"01","Samstag","04",70,0
"606",2019-01-26,"01","Samstag","05",87,0
"607",2019-01-26,"01","Samstag","06",154,0
"608",2019-01-26,"01","Samstag","07",239,0
"609",2019-01-26,"01","Samstag","08",395,0
"610",2019-01-26,"01","Samstag","09",603,0
"611",2019-01-26,"01","Samstag","10",673,0
"612",2019-01-26,"01","Samstag","11",745,0
"613",2019-01-26,"01","Samstag","12",743,0
"614",2019-01-26,"01","Samstag","13",759,0
"615",2019-01-26,"01","Samstag","14",828,0
"616",2019-01-26,"01","Samstag","15",766,0
"617",2019-01-26,"01","Samstag","16",843,0
"618",2019-01-26,"01","Samstag","17",847,0
"619",2019-01-26,"01","Samstag","18",747,0
"620",2019-01-26,"01","Samstag","19",501,0
"621",2019-01-26,"01","Samstag","20",427,0
"622",2019-01-26,"01","Samstag","21",313,0
"623",2019-01-26,"01","Samstag","22",404,0
"624",2019-01-26,"01","Samstag","23",366,0
"625",2019-01-27,"01","Sonntag","00",233,0
"626",2019-01-27,"01","Sonntag","01",189,0
"627",2019-01-27,"01","Sonntag","02",131,0
"628",2019-01-27,"01","Sonntag","03",108,0
"629",2019-01-27,"01","Sonntag","04",79,0
"630",2019-01-27,"01","Sonntag","05",60,0
"631",2019-01-27,"01","Sonntag","06",98,0
"632",2019-01-27,"01","Sonntag","07",98,0
"633",2019-01-27,"01","Sonntag","08",170,0
"634",2019-01-27,"01","Sonntag","09",302,0
"635",2019-01-27,"01","Sonntag","10",462,0
"636",2019-01-27,"01","Sonntag","11",499,0
"637",2019-01-27,"01","Sonntag","12",565,0
"638",2019-01-27,"01","Sonntag","13",646,0
"639",2019-01-27,"01","Sonntag","14",755,0
"640",2019-01-27,"01","Sonntag","15",790,0
"641",2019-01-27,"01","Sonntag","16",886,0
"642",2019-01-27,"01","Sonntag","17",826,0
"643",2019-01-27,"01","Sonntag","18",673,0
"644",2019-01-27,"01","Sonntag","19",445,0
"645",2019-01-27,"01","Sonntag","20",376,0
"646",2019-01-27,"01","Sonntag","21",304,0
"647",2019-01-27,"01","Sonntag","22",235,0
"648",2019-01-27,"01","Sonntag","23",122,0
"649",2019-01-28,"01","Montag","00",61,0
"650",2019-01-28,"01","Montag","01",30,0
"651",2019-01-28,"01","Montag","02",12,0
"652",2019-01-28,"01","Montag","03",20,0
"653",2019-01-28,"01","Montag","04",40,0
"654",2019-01-28,"01","Montag","05",235,0
"655",2019-01-28,"01","Montag","06",914,0
"656",2019-01-28,"01","Montag","07",1276,0
"657",2019-01-28,"01","Montag","08",1292,0
"658",2019-01-28,"01","Montag","09",757,0
"659",2019-01-28,"01","Montag","10",659,0
"660",2019-01-28,"01","Montag","11",734,0
"661",2019-01-28,"01","Montag","12",702,0
"662",2019-01-28,"01","Montag","13",733,0
"663",2019-01-28,"01","Montag","14",713,0
"664",2019-01-28,"01","Montag","15",824,0
"665",2019-01-28,"01","Montag","16",992,0
"666",2019-01-28,"01","Montag","17",1226,0
"667",2019-01-28,"01","Montag","18",1095,0
"668",2019-01-28,"01","Montag","19",687,0
"669",2019-01-28,"01","Montag","20",417,0
"670",2019-01-28,"01","Montag","21",317,0
"671",2019-01-28,"01","Montag","22",284,0
"672",2019-01-28,"01","Montag","23",170,0
"673",2019-01-29,"01","Dienstag","00",67,0
"674",2019-01-29,"01","Dienstag","01",38,0
"675",2019-01-29,"01","Dienstag","02",20,0
"676",2019-01-29,"01","Dienstag","03",21,0
"677",2019-01-29,"01","Dienstag","04",66,0
"678",2019-01-29,"01","Dienstag","05",207,0
"679",2019-01-29,"01","Dienstag","06",966,0
"680",2019-01-29,"01","Dienstag","07",1325,0
"681",2019-01-29,"01","Dienstag","08",1305,0
"682",2019-01-29,"01","Dienstag","09",820,0
"683",2019-01-29,"01","Dienstag","10",736,0
"684",2019-01-29,"01","Dienstag","11",806,0
"685",2019-01-29,"01","Dienstag","12",718,0
"686",2019-01-29,"01","Dienstag","13",776,0
"687",2019-01-29,"01","Dienstag","14",814,0
"688",2019-01-29,"01","Dienstag","15",870,0
"689",2019-01-29,"01","Dienstag","16",1076,0
"690",2019-01-29,"01","Dienstag","17",1319,0
"691",2019-01-29,"01","Dienstag","18",1167,0
"692",2019-01-29,"01","Dienstag","19",725,0
"693",2019-01-29,"01","Dienstag","20",431,0
"694",2019-01-29,"01","Dienstag","21",398,0
"695",2019-01-29,"01","Dienstag","22",355,0
"696",2019-01-29,"01","Dienstag","23",208,0
"697",2019-01-30,"01","Mittwoch","00",94,0
"698",2019-01-30,"01","Mittwoch","01",39,0
"699",2019-01-30,"01","Mittwoch","02",28,0
"700",2019-01-30,"01","Mittwoch","03",23,0
"701",2019-01-30,"01","Mittwoch","04",40,0
"702",2019-01-30,"01","Mittwoch","05",198,0
"703",2019-01-30,"01","Mittwoch","06",883,0
"704",2019-01-30,"01","Mittwoch","07",1326,0
"705",2019-01-30,"01","Mittwoch","08",1228,0
"706",2019-01-30,"01","Mittwoch","09",830,0
"707",2019-01-30,"01","Mittwoch","10",762,0
"708",2019-01-30,"01","Mittwoch","11",894,0
"709",2019-01-30,"01","Mittwoch","12",875,0
"710",2019-01-30,"01","Mittwoch","13",802,0
"711",2019-01-30,"01","Mittwoch","14",825,0
"712",2019-01-30,"01","Mittwoch","15",887,0
"713",2019-01-30,"01","Mittwoch","16",1033,0
"714",2019-01-30,"01","Mittwoch","17",1306,0
"715",2019-01-30,"01","Mittwoch","18",1161,0
"716",2019-01-30,"01","Mittwoch","19",686,0
"717",2019-01-30,"01","Mittwoch","20",488,0
"718",2019-01-30,"01","Mittwoch","21",466,0
"719",2019-01-30,"01","Mittwoch","22",422,0
"720",2019-01-30,"01","Mittwoch","23",236,0
"721",2019-01-31,"01","Donnerstag","00",109,0
"722",2019-01-31,"01","Donnerstag","01",55,0
"723",2019-01-31,"01","Donnerstag","02",22,0
"724",2019-01-31,"01","Donnerstag","03",21,0
"725",2019-01-31,"01","Donnerstag","04",48,0
"726",2019-01-31,"01","Donnerstag","05",201,0
"727",2019-01-31,"01","Donnerstag","06",853,0
"728",2019-01-31,"01","Donnerstag","07",1276,0
"729",2019-01-31,"01","Donnerstag","08",1307,0
"730",2019-01-31,"01","Donnerstag","09",869,0
"731",2019-01-31,"01","Donnerstag","10",803,0
"732",2019-01-31,"01","Donnerstag","11",757,0
"733",2019-01-31,"01","Donnerstag","12",792,0
"734",2019-01-31,"01","Donnerstag","13",785,0
"735",2019-01-31,"01","Donnerstag","14",863,0
"736",2019-01-31,"01","Donnerstag","15",913,0
"737",2019-01-31,"01","Donnerstag","16",1182,0
"738",2019-01-31,"01","Donnerstag","17",1303,0
"739",2019-01-31,"01","Donnerstag","18",1175,0
"740",2019-01-31,"01","Donnerstag","19",742,0
"741",2019-01-31,"01","Donnerstag","20",498,0
"742",2019-01-31,"01","Donnerstag","21",483,0
"743",2019-01-31,"01","Donnerstag","22",438,0
"744",2019-01-31,"01","Donnerstag","23",296,0
"745",2019-02-01,"02","Freitag","00",116,0
"746",2019-02-01,"02","Freitag","01",74,0
"747",2019-02-01,"02","Freitag","02",50,0
"748",2019-02-01,"02","Freitag","03",40,0
"749",2019-02-01,"02","Freitag","04",73,0
"750",2019-02-01,"02","Freitag","05",191,0
"751",2019-02-01,"02","Freitag","06",849,0
"752",2019-02-01,"02","Freitag","07",1187,0
"753",2019-02-01,"02","Freitag","08",1235,0
"754",2019-02-01,"02","Freitag","09",846,0
"755",2019-02-01,"02","Freitag","10",844,0
"756",2019-02-01,"02","Freitag","11",901,0
"757",2019-02-01,"02","Freitag","12",759,0
"758",2019-02-01,"02","Freitag","13",815,0
"759",2019-02-01,"02","Freitag","14",919,0
"760",2019-02-01,"02","Freitag","15",1051,0
"761",2019-02-01,"02","Freitag","16",1161,0
"762",2019-02-01,"02","Freitag","17",1182,0
"763",2019-02-01,"02","Freitag","18",1162,0
"764",2019-02-01,"02","Freitag","19",769,0
"765",2019-02-01,"02","Freitag","20",456,0
"766",2019-02-01,"02","Freitag","21",391,0
"767",2019-02-01,"02","Freitag","22",422,0
"768",2019-02-01,"02","Freitag","23",388,0
"769",2019-02-02,"02","Samstag","00",258,0
"770",2019-02-02,"02","Samstag","01",136,0
"771",2019-02-02,"02","Samstag","02",95,0
"772",2019-02-02,"02","Samstag","03",57,0
"773",2019-02-02,"02","Samstag","04",67,0
"774",2019-02-02,"02","Samstag","05",88,0
"775",2019-02-02,"02","Samstag","06",159,0
"776",2019-02-02,"02","Samstag","07",242,0
"777",2019-02-02,"02","Samstag","08",435,0
"778",2019-02-02,"02","Samstag","09",643,0
"779",2019-02-02,"02","Samstag","10",713,0
"780",2019-02-02,"02","Samstag","11",739,0
"781",2019-02-02,"02","Samstag","12",873,0
"782",2019-02-02,"02","Samstag","13",931,0
"783",2019-02-02,"02","Samstag","14",884,0
"784",2019-02-02,"02","Samstag","15",853,0
"785",2019-02-02,"02","Samstag","16",874,0
"786",2019-02-02,"02","Samstag","17",844,0
"787",2019-02-02,"02","Samstag","18",763,0
"788",2019-02-02,"02","Samstag","19",517,0
"789",2019-02-02,"02","Samstag","20",416,0
"790",2019-02-02,"02","Samstag","21",361,0
"791",2019-02-02,"02","Samstag","22",400,0
"792",2019-02-02,"02","Samstag","23",422,0
"793",2019-02-03,"02","Sonntag","00",244,0
"794",2019-02-03,"02","Sonntag","01",162,0
"795",2019-02-03,"02","Sonntag","02",130,0
"796",2019-02-03,"02","Sonntag","03",92,0
"797",2019-02-03,"02","Sonntag","04",94,0
"798",2019-02-03,"02","Sonntag","05",50,0
"799",2019-02-03,"02","Sonntag","06",99,0
"800",2019-02-03,"02","Sonntag","07",130,0
"801",2019-02-03,"02","Sonntag","08",210,0
"802",2019-02-03,"02","Sonntag","09",356,0
"803",2019-02-03,"02","Sonntag","10",481,0
"804",2019-02-03,"02","Sonntag","11",502,0
"805",2019-02-03,"02","Sonntag","12",606,0
"806",2019-02-03,"02","Sonntag","13",646,0
"807",2019-02-03,"02","Sonntag","14",745,0
"808",2019-02-03,"02","Sonntag","15",725,0
"809",2019-02-03,"02","Sonntag","16",710,0
"810",2019-02-03,"02","Sonntag","17",733,0
"811",2019-02-03,"02","Sonntag","18",634,0
"812",2019-02-03,"02","Sonntag","19",456,0
"813",2019-02-03,"02","Sonntag","20",372,0
"814",2019-02-03,"02","Sonntag","21",310,0
"815",2019-02-03,"02","Sonntag","22",211,0
"816",2019-02-03,"02","Sonntag","23",137,0
"817",2019-02-04,"02","Montag","00",51,0
"818",2019-02-04,"02","Montag","01",22,0
"819",2019-02-04,"02","Montag","02",22,0
"820",2019-02-04,"02","Montag","03",28,0
"821",2019-02-04,"02","Montag","04",74,0
"822",2019-02-04,"02","Montag","05",232,0
"823",2019-02-04,"02","Montag","06",893,0
"824",2019-02-04,"02","Montag","07",1269,0
"825",2019-02-04,"02","Montag","08",1252,0
"826",2019-02-04,"02","Montag","09",725,0
"827",2019-02-04,"02","Montag","10",690,0
"828",2019-02-04,"02","Montag","11",741,0
"829",2019-02-04,"02","Montag","12",647,0
"830",2019-02-04,"02","Montag","13",765,0
"831",2019-02-04,"02","Montag","14",743,0
"832",2019-02-04,"02","Montag","15",827,0
"833",2019-02-04,"02","Montag","16",1068,0
"834",2019-02-04,"02","Montag","17",1198,0
"835",2019-02-04,"02","Montag","18",1069,0
"836",2019-02-04,"02","Montag","19",587,0
"837",2019-02-04,"02","Montag","20",391,0
"838",2019-02-04,"02","Montag","21",382,0
"839",2019-02-04,"02","Montag","22",295,0
"840",2019-02-04,"02","Montag","23",178,0
"841",2019-02-05,"02","Dienstag","00",69,0
"842",2019-02-05,"02","Dienstag","01",58,0
"843",2019-02-05,"02","Dienstag","02",17,0
"844",2019-02-05,"02","Dienstag","03",17,0
"845",2019-02-05,"02","Dienstag","04",54,0
"846",2019-02-05,"02","Dienstag","05",208,0
"847",2019-02-05,"02","Dienstag","06",895,0
"848",2019-02-05,"02","Dienstag","07",1357,0
"849",2019-02-05,"02","Dienstag","08",1277,0
"850",2019-02-05,"02","Dienstag","09",798,0
"851",2019-02-05,"02","Dienstag","10",757,0
"852",2019-02-05,"02","Dienstag","11",741,0
"853",2019-02-05,"02","Dienstag","12",665,0
"854",2019-02-05,"02","Dienstag","13",769,0
"855",2019-02-05,"02","Dienstag","14",757,0
"856",2019-02-05,"02","Dienstag","15",844,0
"857",2019-02-05,"02","Dienstag","16",1074,0
"858",2019-02-05,"02","Dienstag","17",1262,0
"859",2019-02-05,"02","Dienstag","18",1113,0
"860",2019-02-05,"02","Dienstag","19",658,0
"861",2019-02-05,"02","Dienstag","20",454,0
"862",2019-02-05,"02","Dienstag","21",395,0
"863",2019-02-05,"02","Dienstag","22",340,0
"864",2019-02-05,"02","Dienstag","23",226,0
"865",2019-02-06,"02","Mittwoch","00",79,0
"866",2019-02-06,"02","Mittwoch","01",39,0
"867",2019-02-06,"02","Mittwoch","02",17,0
"868",2019-02-06,"02","Mittwoch","03",28,0
"869",2019-02-06,"02","Mittwoch","04",47,0
"870",2019-02-06,"02","Mittwoch","05",189,0
"871",2019-02-06,"02","Mittwoch","06",890,0
"872",2019-02-06,"02","Mittwoch","07",1304,0
"873",2019-02-06,"02","Mittwoch","08",1269,0
"874",2019-02-06,"02","Mittwoch","09",799,0
"875",2019-02-06,"02","Mittwoch","10",771,0
"876",2019-02-06,"02","Mittwoch","11",902,0
"877",2019-02-06,"02","Mittwoch","12",772,0
"878",2019-02-06,"02","Mittwoch","13",768,0
"879",2019-02-06,"02","Mittwoch","14",816,0
"880",2019-02-06,"02","Mittwoch","15",846,0
"881",2019-02-06,"02","Mittwoch","16",1068,0
"882",2019-02-06,"02","Mittwoch","17",1271,0
"883",2019-02-06,"02","Mittwoch","18",1144,0
"884",2019-02-06,"02","Mittwoch","19",658,0
"885",2019-02-06,"02","Mittwoch","20",445,0
"886",2019-02-06,"02","Mittwoch","21",429,0
"887",2019-02-06,"02","Mittwoch","22",381,0
"888",2019-02-06,"02","Mittwoch","23",237,0
"889",2019-02-07,"02","Donnerstag","00",96,0
"890",2019-02-07,"02","Donnerstag","01",71,0
"891",2019-02-07,"02","Donnerstag","02",36,0
"892",2019-02-07,"02","Donnerstag","03",20,0
"893",2019-02-07,"02","Donnerstag","04",49,0
"894",2019-02-07,"02","Donnerstag","05",179,0
"895",2019-02-07,"02","Donnerstag","06",926,0
"896",2019-02-07,"02","Donnerstag","07",1336,0
"897",2019-02-07,"02","Donnerstag","08",1268,0
"898",2019-02-07,"02","Donnerstag","09",814,0
"899",2019-02-07,"02","Donnerstag","10",705,0
"900",2019-02-07,"02","Donnerstag","11",779,0
"901",2019-02-07,"02","Donnerstag","12",752,0
"902",2019-02-07,"02","Donnerstag","13",790,0
"903",2019-02-07,"02","Donnerstag","14",826,0
"904",2019-02-07,"02","Donnerstag","15",919,0
"905",2019-02-07,"02","Donnerstag","16",1060,0
"906",2019-02-07,"02","Donnerstag","17",1320,0
"907",2019-02-07,"02","Donnerstag","18",1136,0
"908",2019-02-07,"02","Donnerstag","19",731,0
"909",2019-02-07,"02","Donnerstag","20",445,0
"910",2019-02-07,"02","Donnerstag","21",465,0
"911",2019-02-07,"02","Donnerstag","22",393,0
"912",2019-02-07,"02","Donnerstag","23",281,0
"913",2019-02-08,"02","Freitag","00",97,0
"914",2019-02-08,"02","Freitag","01",71,0
"915",2019-02-08,"02","Freitag","02",42,0
"916",2019-02-08,"02","Freitag","03",44,0
"917",2019-02-08,"02","Freitag","04",62,0
"918",2019-02-08,"02","Freitag","05",179,0
"919",2019-02-08,"02","Freitag","06",829,0
"920",2019-02-08,"02","Freitag","07",1194,0
"921",2019-02-08,"02","Freitag","08",1242,0
"922",2019-02-08,"02","Freitag","09",875,0
"923",2019-02-08,"02","Freitag","10",825,0
"924",2019-02-08,"02","Freitag","11",844,0
"925",2019-02-08,"02","Freitag","12",797,0
"926",2019-02-08,"02","Freitag","13",853,0
"927",2019-02-08,"02","Freitag","14",873,0
"928",2019-02-08,"02","Freitag","15",1006,0
"929",2019-02-08,"02","Freitag","16",1172,0
"930",2019-02-08,"02","Freitag","17",1314,0
"931",2019-02-08,"02","Freitag","18",1341,0
"932",2019-02-08,"02","Freitag","19",746,0
"933",2019-02-08,"02","Freitag","20",446,0
"934",2019-02-08,"02","Freitag","21",389,0
"935",2019-02-08,"02","Freitag","22",367,0
"936",2019-02-08,"02","Freitag","23",343,0
"937",2019-02-09,"02","Samstag","00",163,0
"938",2019-02-09,"02","Samstag","01",145,0
"939",2019-02-09,"02","Samstag","02",104,0
"940",2019-02-09,"02","Samstag","03",74,0
"941",2019-02-09,"02","Samstag","04",78,0
"942",2019-02-09,"02","Samstag","05",80,0
"943",2019-02-09,"02","Samstag","06",146,0
"944",2019-02-09,"02","Samstag","07",242,0
"945",2019-02-09,"02","Samstag","08",386,0
"946",2019-02-09,"02","Samstag","09",564,0
"947",2019-02-09,"02","Samstag","10",648,0
"948",2019-02-09,"02","Samstag","11",762,0
"949",2019-02-09,"02","Samstag","12",850,0
"950",2019-02-09,"02","Samstag","13",773,0
"951",2019-02-09,"02","Samstag","14",808,0
"952",2019-02-09,"02","Samstag","15",825,0
"953",2019-02-09,"02","Samstag","16",735,0
"954",2019-02-09,"02","Samstag","17",728,0
"955",2019-02-09,"02","Samstag","18",709,0
"956",2019-02-09,"02","Samstag","19",455,0
"957",2019-02-09,"02","Samstag","20",328,0
"958",2019-02-09,"02","Samstag","21",315,0
"959",2019-02-09,"02","Samstag","22",346,0
"960",2019-02-09,"02","Samstag","23",327,0
"961",2019-02-10,"02","Sonntag","00",225,0
"962",2019-02-10,"02","Sonntag","01",136,0
"963",2019-02-10,"02","Sonntag","02",97,0
"964",2019-02-10,"02","Sonntag","03",90,0
"965",2019-02-10,"02","Sonntag","04",74,0
"966",2019-02-10,"02","Sonntag","05",69,0
"967",2019-02-10,"02","Sonntag","06",97,0
"968",2019-02-10,"02","Sonntag","07",107,0
"969",2019-02-10,"02","Sonntag","08",180,0
"970",2019-02-10,"02","Sonntag","09",368,0
"971",2019-02-10,"02","Sonntag","10",433,0
"972",2019-02-10,"02","Sonntag","11",540,0
"973",2019-02-10,"02","Sonntag","12",586,0
"974",2019-02-10,"02","Sonntag","13",665,0
"975",2019-02-10,"02","Sonntag","14",729,0
"976",2019-02-10,"02","Sonntag","15",665,0
"977",2019-02-10,"02","Sonntag","16",784,0
"978",2019-02-10,"02","Sonntag","17",721,0
"979",2019-02-10,"02","Sonntag","18",537,0
"980",2019-02-10,"02","Sonntag","19",366,0
"981",2019-02-10,"02","Sonntag","20",336,0
"982",2019-02-10,"02","Sonntag","21",247,0
"983",2019-02-10,"02","Sonntag","22",226,0
"984",2019-02-10,"02","Sonntag","23",143,0
"985",2019-02-11,"02","Montag","00",43,0
"986",2019-02-11,"02","Montag","01",27,0
"987",2019-02-11,"02","Montag","02",21,0
"988",2019-02-11,"02","Montag","03",19,0
"989",2019-02-11,"02","Montag","04",45,0
"990",2019-02-11,"02","Montag","05",202,0
"991",2019-02-11,"02","Montag","06",829,0
"992",2019-02-11,"02","Montag","07",1155,0
"993",2019-02-11,"02","Montag","08",1039,0
"994",2019-02-11,"02","Montag","09",691,0
"995",2019-02-11,"02","Montag","10",694,0
"996",2019-02-11,"02","Montag","11",728,0
"997",2019-02-11,"02","Montag","12",666,0
"998",2019-02-11,"02","Montag","13",699,0
"999",2019-02-11,"02","Montag","14",651,0
"1000",2019-02-11,"02","Montag","15",712,0
"1001",2019-02-11,"02","Montag","16",978,0
"1002",2019-02-11,"02","Montag","17",1109,0
"1003",2019-02-11,"02","Montag","18",930,0
"1004",2019-02-11,"02","Montag","19",541,0
"1005",2019-02-11,"02","Montag","20",357,0
"1006",2019-02-11,"02","Montag","21",313,0
"1007",2019-02-11,"02","Montag","22",255,0
"1008",2019-02-11,"02","Montag","23",159,0
"1009",2019-02-12,"02","Dienstag","00",52,0
"1010",2019-02-12,"02","Dienstag","01",35,0
"1011",2019-02-12,"02","Dienstag","02",23,0
"1012",2019-02-12,"02","Dienstag","03",20,0
"1013",2019-02-12,"02","Dienstag","04",50,0
"1014",2019-02-12,"02","Dienstag","05",188,0
"1015",2019-02-12,"02","Dienstag","06",810,0
"1016",2019-02-12,"02","Dienstag","07",1244,0
"1017",2019-02-12,"02","Dienstag","08",1004,0
"1018",2019-02-12,"02","Dienstag","09",721,0
"1019",2019-02-12,"02","Dienstag","10",684,0
"1020",2019-02-12,"02","Dienstag","11",725,0
"1021",2019-02-12,"02","Dienstag","12",672,0
"1022",2019-02-12,"02","Dienstag","13",738,0
"1023",2019-02-12,"02","Dienstag","14",753,0
"1024",2019-02-12,"02","Dienstag","15",740,0
"1025",2019-02-12,"02","Dienstag","16",1057,0
"1026",2019-02-12,"02","Dienstag","17",1153,0
"1027",2019-02-12,"02","Dienstag","18",995,0
"1028",2019-02-12,"02","Dienstag","19",585,0
"1029",2019-02-12,"02","Dienstag","20",366,0
"1030",2019-02-12,"02","Dienstag","21",398,0
"1031",2019-02-12,"02","Dienstag","22",317,0
"1032",2019-02-12,"02","Dienstag","23",194,0
"1033",2019-02-13,"02","Mittwoch","00",77,0
"1034",2019-02-13,"02","Mittwoch","01",46,0
"1035",2019-02-13,"02","Mittwoch","02",22,0
